geo,country,year,size_emp,nace_r2,target_workflow_automation,security_concern_index,deployment_readiness_index,data_maturity_index,digital_foundation_index,market_digitization_index,ict_constraint_index,governance_maturity_proxy,persona_cluster
LV,Latvia,2025,GE10,G,2.91,18.56464285714286,37.54666666666667,48.431111111111115,37.57333333333333,41.659333333333336,,18.99833333333333,0
LV,Latvia,2025,GE10,G45,1.47,13.079285714285716,36.43933333333334,44.58555555555555,34.279999999999994,37.444,,17.828333333333333,0
LV,Latvia,2025,GE10,G45-S951_X_K,4.85,16.688928571428573,36.36999999999999,44.54333333333333,32.63999999999999,34.266666666666666,,18.51666666666667,0
LV,Latvia,2025,GE10,G46,4.08,19.150357142857143,43.38333333333334,56.037777777777784,45.583333333333336,42.57266666666667,,21.95333333333333,1
LV,Latvia,2025,GE10,G47,2.08,20.552500000000002,31.019333333333332,41.193333333333335,29.37,42.510000000000005,,15.648333333333333,3
LV,Latvia,2025,GE10,H,2.61,12.7975,25.781333333333333,38.96333333333333,20.69666666666667,21.930666666666667,,15.716666666666665,3
LV,Latvia,2025,GE10,I,0.24,18.29357142857143,20.214000000000002,30.486666666666665,23.55333333333333,43.94866666666666,,7.18,3
LV,Latvia,2025,GE10,I55,1.67,18.598214285714285,36.946666666666665,57.682222222222215,50.21666666666667,85.47200000000001,,15.943333333333333,1
LV,Latvia,2025,GE10,ICT,22.29,17.21928571428571,63.738666666666674,64.94222222222223,54.156666666666666,36.598,,32.10666666666667,2
LV,Latvia,2025,GE10,J,22.04,17.467857142857145,64.52733333333335,65.79444444444444,54.05333333333334,35.19933333333333,,31.753333333333334,2
LV,Latvia,2025,GE10,J58-J60,4.76,18.643571428571427,58.628666666666675,66.12111111111112,56.633333333333326,51.78266666666667,,22.27,1
LV,Latvia,2025,GE10,J61,16.67,8.18142857142857,65.856,63.373333333333335,55.86333333333334,43.138,,46.39666666666667,2
LV,Latvia,2025,GE10,J62_J63,25.7,18.252142857142857,65.518,66.01333333333334,53.426666666666655,31.288666666666664,,32.49666666666667,2
LV,Latvia,2025,GE10,L,2.43,14.401785714285717,28.668,33.35666666666666,19.676666666666666,18.72533333333333,,13.425,3
LV,Latvia,2025,GE10,L68,2.43,14.401785714285717,28.668,33.35666666666666,19.676666666666666,18.72533333333333,,13.425,3
LV,Latvia,2025,GE10,L_M,7.1,15.551071428571428,44.116,46.212222222222216,35.38666666666666,22.131999999999998,,22.183333333333334,5
LV,Latvia,2025,GE10,M,9.81,16.393214285714286,52.395333333333326,53.31111111111111,44.50666666666666,23.72466666666667,,26.436666666666667,5
LV,Latvia,2025,GE10,M69-M71,9.18,17.91857142857143,53.339999999999996,50.78888888888889,42.57666666666667,20.101333333333336,,29.07,5
LV,Latvia,2025,GE10,M72,16.67,33.3325,56.11266666666667,54.632222222222225,52.776666666666664,21.111333333333334,,29.861666666666668,2
LV,Latvia,2025,GE10,M73-M75,10.65,11.658928571428572,50.32,58.214444444444446,47.876666666666665,29.407999999999998,,22.061666666666667,2
LV,Latvia,2025,GE10,N,5.86,15.708214285714286,32.67133333333334,41.39000000000001,27.293333333333333,28.100666666666662,,16.255,3
LV,Latvia,2025,GE10,N77-N82_X_N79,5.42,15.004999999999997,31.787333333333333,40.06,25.39,25.59133333333333,,16.445,3
LV,Latvia,2025,GE10,N79,11.87,25.819999999999997,44.31733333333334,59.85444444444445,53.076666666666675,59.35200000000001,,15.193333333333332,1
LV,Latvia,2025,GE10,S951,0.0,17.857142857142858,70.0,55.555555555555564,66.66666666666667,61.111111111111114,,25.0,1
ME,Montenegro,2021,GE10,C,0.0,,18.7275,,16.813333333333333,,,3.811666666666666,3
ME,Montenegro,2021,GE10,C-E,1.75,,23.0,,16.669999999999998,,,6.126666666666666,3
ME,Montenegro,2021,GE10,C-F,4.69,,26.505,,16.37666666666667,,,8.323333333333332,3
ME,Montenegro,2021,GE10,C10-C12,0.0,,23.634999999999998,,21.286666666666665,,,6.22,3
ME,Montenegro,2021,GE10,C10-C18,0.0,,20.7325,,20.93,,,4.218333333333334,3
ME,Montenegro,2021,GE10,C10-S951_X_K,1.4249999999999998,,24.758333333333336,,23.436666666666667,,,12.516666666666667,3
ME,Montenegro,2021,GE10,C13-C15,0.0,,0.0,,44.44333333333333,,,0.0,3
ME,Montenegro,2021,GE10,C16-C18,0.0,,20.663333333333334,,18.333333333333332,23.80833333333333,,3.0833333333333335,3
ME,Montenegro,2021,GE10,C19-C23,0.0,,0.0,,14.38,,,0.0,3
ME,Montenegro,2021,GE10,C24_C25,0.0,,0.0,,11.696666666666667,,,0.0,3
ME,Montenegro,2021,GE10,C26-C33,0.0,,0.0,,1.96,,,0.0,3
ME,Montenegro,2021,GE10,C27_C28,0.0,,0.0,,0.0,,,0.0,3
ME,Montenegro,2021,GE10,C31-C33,0.0,,0.0,,2.0833333333333335,,,0.0,3
ME,Montenegro,2021,GE10,D_E,6.73,,29.419999999999998,,16.253333333333334,,,11.103333333333333,3
ME,Montenegro,2021,GE10,F,8.55,,30.2875,,15.996666666666664,,,10.526666666666666,3
ME,Montenegro,2021,GE10,G,0.0,,25.655833333333334,,29.05,30.814999999999998,,27.229999999999997,3
ME,Montenegro,2021,GE10,G45,0.0,,37.038333333333334,,13.333333333333334,,,23.705000000000002,3
ME,Montenegro,2021,GE10,G45-S951_X_K,0.11,,25.144,,26.263333333333332,,,14.879999999999999,3
ME,Montenegro,2021,GE10,G46,0.0,,22.221666666666668,,31.753333333333334,,,25.311666666666667,3
ME,Montenegro,2021,GE10,G47,0.0,,27.865,,28.49666666666667,,,10.75,3
ME,Montenegro,2021,GE10,H,0.0,,28.19083333333333,,14.626666666666667,52.17333333333334,,13.668333333333331,3
ME,Montenegro,2021,GE10,I,1.32,,12.765,,17.5,,,6.483333333333333,3
ME,Montenegro,2021,GE10,I55,1.32,,12.765,,17.5,,,6.483333333333333,3
ME,Montenegro,2021,GE10,ICT,0.0,,41.94916666666667,,39.45333333333334,,,34.17333333333333,5
ME,Montenegro,2021,GE10,J,0.0,,31.097499999999997,,22.983333333333334,47.9,,14.188333333333333,3
ME,Montenegro,2021,GE10,J58-J60,0.0,,28.21,,20.28,,,16.813333333333333,3
ME,Montenegro,2021,GE10,J61,0.0,,28.718333333333334,,25.0,,,0.0,3
ME,Montenegro,2021,GE10,J62_J63,0.0,,39.14416666666666,,24.53333333333333,,,24.733333333333334,3
ME,Montenegro,2021,GE10,L,0.0,,18.89,,17.776666666666667,,,0.0,3
ME,Montenegro,2021,GE10,L68,0.0,,18.89,,17.776666666666667,,,0.0,3
ME,Montenegro,2021,GE10,N,0.0,,23.113333333333333,,32.79666666666667,,,10.183333333333332,3
ME,Montenegro,2021,GE10,N77-N82_X_N79,0.0,,38.486666666666665,,27.486666666666668,,,20.723333333333333,3
ME,Montenegro,2021,GE10,N79,0.0,,9.721666666666666,,44.44333333333333,,,0.0,0
ME,Montenegro,2021,GE10,S951,0.0,,0.0,,33.333333333333336,,,0.0,3
ME,Montenegro,2023,GE10,C-F,3.76,,22.328,40.114444444444445,9.98,,,19.886666666666667,3
ME,Montenegro,2023,GE10,C10-S951_X_K,2.41,,30.04866666666667,44.06333333333333,30.30333333333333,,,14.001666666666669,3
ME,Montenegro,2023,GE10,F,6.95,,28.251666666666665,43.89666666666667,10.05,,,25.226666666666663,3
ME,Montenegro,2023,GE10,G45-S951_X_K,1.97,,32.56,45.32777777777778,33.24333333333333,,,16.21666666666667,3
ME,Montenegro,2023,GE10,M,7.59,,29.43,44.13333333333333,20.75,,,18.12333333333333,3
ME,Montenegro,2023,GE10,M69-M71,6.94,,35.96888888888889,42.846666666666664,22.01,,,23.016666666666666,3
ME,Montenegro,2023,GE10,N,5.65,,24.853333333333328,35.02444444444445,16.94,,,,3
ME,Montenegro,2023,GE10,N77-N82_X_N79,7.68,,19.264444444444447,38.69666666666666,15.17,,,,3
ME,Montenegro,2024,GE10,C-F,4.44,,,,35.51,,11.945,,0
ME,Montenegro,2024,GE10,C10-S951_X_K,3.48,,,,30.733333333333334,,17.4,,0
ME,Montenegro,2025,GE10,C-F,0.59,,,,,27.983333333333334,,,5
ME,Montenegro,2025,GE10,C10-S951_X_K,2.07,,28.99866666666667,40.03888888888889,37.56666666666667,48.94777777777778,,24.523333333333337,1
MK,North Macedonia,2021,GE10,C-F,1.37,,10.13,,7.8,22.738333333333333,,8.368333333333334,3
MK,North Macedonia,2021,GE10,C10-C12,0.0,,1.3,,1.215,2.266666666666667,,0.0,3
MK,North Macedonia,2021,GE10,C10-C18,0.0,,13.919,,4.946666666666667,19.85966666666667,,8.464999999999998,3
MK,North Macedonia,2021,GE10,C10-S951_X_K,1.135,,18.879,,11.863333333333332,27.284583333333334,,12.090000000000002,3
MK,North Macedonia,2021,GE10,C13-C15,0.0,,20.749000000000002,,1.5866666666666667,18.589000000000002,,11.96,3
MK,North Macedonia,2021,GE10,C16-C18,0.0,,4.887500000000001,,1.425,0.0,,3.258333333333334,3
MK,North Macedonia,2021,GE10,C19-C23,0.0,,0.0,,0.76,20.432,,0.0,3
MK,North Macedonia,2021,GE10,C20,0.0,,0.0,,1.28,0.0,,0.0,3
MK,North Macedonia,2021,GE10,C21,0.0,,0.0,,33.333333333333336,0.0,,0.0,3
MK,North Macedonia,2021,GE10,C22_C23,0.0,,10.848000000000003,,1.06,20.636000000000003,,8.686666666666667,3
MK,North Macedonia,2021,GE10,C26,0.0,,,,14.29,22.993333333333332,,42.85999999999999,5
MK,North Macedonia,2021,GE10,C26-C33,2.14,,6.986666666666668,,0.81,25.159999999999997,,9.836666666666668,3
MK,North Macedonia,2021,GE10,C27,3.75,,0.0,,1.875,0.0,,35.833333333333336,3
MK,North Macedonia,2021,GE10,C27_C28,3.13,,0.0,,1.565,21.559999999999995,,17.706666666666667,3
MK,North Macedonia,2021,GE10,C28,2.68,,10.715,,3.2733333333333334,22.676,,7.1433333333333335,3
MK,North Macedonia,2021,GE10,C31-C33,0.0,,0.0,,0.0,18.703333333333337,,0.0,3
MK,North Macedonia,2021,GE10,D,0.0,,0.0,,0.0,0.0,,0.0,3
MK,North Macedonia,2021,GE10,D35,0.0,,0.0,,0.0,0.0,,0.0,3
MK,North Macedonia,2021,GE10,D_E,0.0,,17.163333333333334,,1.41,0.0,,7.629999999999999,3
MK,North Macedonia,2021,GE10,E,0.0,,21.393333333333338,,1.77,0.0,,7.13,3
MK,North Macedonia,2021,GE10,F,0.305,,19.847666666666665,,5.456666666666667,19.163,,9.85,3
MK,North Macedonia,2021,GE10,G,0.12,,9.06,,0.74,27.927916666666665,,9.983333333333334,3
MK,North Macedonia,2021,GE10,G45,0.0,,10.660666666666668,,0.825,0.0,,0.0,3
MK,North Macedonia,2021,GE10,G45-S951_X_K,0.995,,20.24266666666667,,14.336666666666666,24.920333333333332,,11.343333333333334,3
MK,North Macedonia,2021,GE10,G46,0.0,,18.358333333333334,,1.5,15.444999999999999,,19.241666666666667,3
MK,North Macedonia,2021,GE10,G47,0.225,,12.65666666666667,,4.2299999999999995,13.746666666666668,,1.5683333333333334,3
MK,North Macedonia,2021,GE10,H,0.0,,21.020833333333332,,7.573333333333333,20.538,,4.426666666666667,3
MK,North Macedonia,2021,GE10,I,0.24,,0.0,,1.775,9.593333333333334,,0.0,3
MK,North Macedonia,2021,GE10,I55,1.1549999999999998,,0.0,,0.0,,,0.0,3
MK,North Macedonia,2021,GE10,ICT,3.6799999999999997,,39.175333333333334,,32.86,16.558333333333337,,18.793333333333333,5
MK,North Macedonia,2021,GE10,J,6.07,,48.331333333333326,,38.36666666666667,6.463333333333334,,22.889999999999997,5
MK,North Macedonia,2021,GE10,J58-J60,0.0,,66.152,,57.160000000000004,20.42733333333333,,0.0,0
MK,North Macedonia,2021,GE10,J61,0.0,,0.0,,0.0,0.0,,0.0,3
MK,North Macedonia,2021,GE10,J62_J63,8.34,,48.77566666666667,,38.00333333333333,7.596666666666667,,31.080000000000002,5
MK,North Macedonia,2021,GE10,M,0.0,,9.961666666666668,,1.645,17.119999999999997,,2.9166666666666665,3
MK,North Macedonia,2021,GE10,M69-M71,0.0,,6.356666666666667,,0.55,13.594666666666665,,0.6483333333333333,3
MK,North Macedonia,2021,GE10,M72,0.0,,0.0,,0.0,0.0,,0.0,3
MK,North Macedonia,2021,GE10,M73-M75,0.0,,,,0.0,21.308,,0.0,3
MK,North Macedonia,2021,GE10,N,0.0,,14.496000000000004,,3.1999999999999997,16.68566666666667,,10.761666666666668,3
MK,North Macedonia,2021,GE10,N77-N82_X_N79,0.0,,14.814999999999998,,3.4466666666666668,16.81666666666667,,10.901666666666666,3
MK,North Macedonia,2021,GE10,N79,0.0,,0.0,,0.0,0.0,,0.0,3
MT,Malta,2021,GE10,C,2.965,15.616785714285713,35.620999999999995,,28.846666666666664,30.618000000000002,,18.471666666666668,3
MT,Malta,2021,GE10,C-E,3.545,15.345714285714283,36.14666666666667,,29.256666666666664,30.053333333333335,,21.240000000000002,3
MT,Malta,2021,GE10,C-F,2.605,16.383928571428573,35.897666666666666,,27.08,28.090333333333337,,19.695,3
MT,Malta,2021,GE10,C10-C12,3.41,5.164285714285714,25.45933333333333,,25.573333333333334,33.897333333333336,,11.776666666666669,3
MT,Malta,2021,GE10,C10-C18,2.21,8.26392857142857,30.024333333333335,,28.433333333333334,35.314,,13.35,3
MT,Malta,2021,GE10,C10-S951_X_K,4.165,15.220714285714285,45.76766666666666,,37.64333333333334,39.205999999999996,,27.471666666666668,5
MT,Malta,2021,GE10,C16-C18,0.0,6.4350000000000005,37.13666666666667,,32.66,37.09333333333334,,13.933333333333332,3
MT,Malta,2021,GE10,C19-C23,3.46,20.851071428571426,39.45133333333333,,31.043333333333333,26.244,,20.018333333333334,5
MT,Malta,2021,GE10,C22_C23,4.42,21.475357142857142,39.98533333333334,,28.583333333333332,27.155333333333335,,21.110000000000003,5
MT,Malta,2021,GE10,C26,0.0,25.28392857142857,34.292,,45.89333333333334,28.337333333333333,,17.593333333333334,0
MT,Malta,2021,GE10,C26-C33,4.7,10.413214285714286,36.75233333333334,,30.276666666666667,28.669333333333338,,18.186666666666667,3
MT,Malta,2021,GE10,C31-C33,7.845,8.993214285714286,34.09733333333334,,27.593333333333334,30.857,,20.523333333333333,3
MT,Malta,2021,GE10,D_E,12.53,11.9675,43.993333333333325,,35.56999999999999,12.956666666666667,,38.928333333333335,5
MT,Malta,2021,GE10,F,0.75,19.711071428571433,35.56166666666666,,22.849999999999998,25.500999999999998,,16.64,3
MT,Malta,2021,GE10,G,2.6950000000000003,15.9325,41.68266666666666,,38.946666666666665,42.983333333333334,,27.391666666666666,5
MT,Malta,2021,GE10,G45,3.38,27.764999999999993,41.215333333333334,,41.626666666666665,37.94133333333333,,23.998333333333335,5
MT,Malta,2021,GE10,G45-S951_X_K,4.5600000000000005,14.984285714285717,48.169,,40.333333333333336,41.92133333333334,,29.208333333333336,5
MT,Malta,2021,GE10,G46,3.16,16.052857142857142,46.501666666666665,,43.199999999999996,42.86,,30.616666666666667,5
MT,Malta,2021,GE10,G47,2.1100000000000003,15.517142857142858,36.49633333333333,,34.09,43.974666666666664,,24.924999999999997,5
MT,Malta,2021,GE10,H,5.445,19.7075,52.902,,40.68666666666667,40.09133333333334,,29.764999999999997,5
MT,Malta,2021,GE10,I,2.91,15.939642857142857,34.72233333333334,,34.36,55.82866666666668,,24.528333333333332,1
MT,Malta,2021,GE10,I55,3.855,18.44821428571429,49.374333333333325,,55.27,89.60666666666665,,30.93833333333333,1
MT,Malta,2021,GE10,ICT,12.395,13.821428571428571,77.21000000000001,,57.48666666666667,41.468666666666664,,42.52166666666666,2
MT,Malta,2021,GE10,J,11.765,11.763214285714286,76.05833333333334,,56.42333333333334,40.141666666666666,,40.555,2
MT,Malta,2021,GE10,J58-J60,3.445,10.99892857142857,57.003333333333345,,43.593333333333334,37.681333333333335,,32.77833333333333,5
MT,Malta,2021,GE10,L,0.0,10.567857142857141,47.997,,38.720000000000006,36.303333333333335,,31.814999999999998,5
MT,Malta,2021,GE10,L68,0.0,10.567857142857141,47.997,,38.720000000000006,36.303333333333335,,31.814999999999998,5
MT,Malta,2021,GE10,M69-M71,5.4399999999999995,13.594285714285714,54.70433333333334,,43.61333333333332,27.577333333333335,,30.301666666666666,5
MT,Malta,2021,GE10,M73-M75,9.215,14.064285714285715,60.244666666666674,,49.39000000000001,34.967666666666666,,38.32666666666667,5
MT,Malta,2021,GE10,N,4.29,14.7175,49.40133333333333,,35.68333333333333,38.135666666666665,,29.366666666666667,5
MT,Malta,2021,GE10,N77-N82_X_N79,4.335000000000001,14.675357142857141,48.144666666666666,,33.54333333333334,36.022000000000006,,28.066666666666666,5
MT,Malta,2023,GE10,C,3.3,17.030357142857145,48.22233333333334,32.955,35.24,35.92966666666667,,24.388333333333332,5
MT,Malta,2023,GE10,C-F,2.365,17.43607142857143,46.03099999999999,30.843888888888888,31.766666666666666,32.34233333333333,,23.61,5
MT,Malta,2023,GE10,C10-C12,2.635,14.439285714285715,45.31966666666666,44.11277777777778,33.46666666666666,43.53333333333333,,20.405,5
MT,Malta,2023,GE10,C10-C18,3.135,15.35035714285714,44.299,39.919999999999995,36.60333333333333,43.233999999999995,,18.296666666666667,5
MT,Malta,2023,GE10,C10-S951_X_K,5.05,16.00714285714286,53.393666666666675,39.82277777777777,40.736666666666665,42.41199999999999,,29.805,5
MT,Malta,2023,GE10,C16-C18,4.73,14.591785714285715,41.92066666666667,35.46666666666667,40.13,43.37066666666667,,15.071666666666667,0
MT,Malta,2023,GE10,C19-C23,2.645,21.011785714285715,55.168000000000006,25.93722222222222,36.193333333333335,31.777666666666665,,33.825,5
MT,Malta,2023,GE10,C22_C23,3.3449999999999998,23.52,54.44466666666666,27.739444444444445,32.199999999999996,31.038666666666664,,35.59166666666666,5
MT,Malta,2023,GE10,C24_C25,0.0,18.1525,48.552,18.494444444444444,26.72,31.312,,23.909999999999997,3
MT,Malta,2023,GE10,C26,9.94,20.755,44.77133333333334,41.65,47.629999999999995,26.325333333333333,,31.281666666666666,5
MT,Malta,2023,GE10,C26-C33,5.65,16.114285714285717,46.65,35.976111111111116,36.7,33.352666666666664,,22.28666666666667,5
MT,Malta,2023,GE10,F,0.0,20.258214285714285,41.592333333333336,25.593333333333334,25.61666666666667,27.29,,20.318333333333335,3
MT,Malta,2023,GE10,G,3.315,17.067857142857143,50.676,39.92111111111111,42.58,48.672333333333334,,26.823333333333334,1
MT,Malta,2023,GE10,G45,3.7800000000000002,20.655,59.346000000000004,33.45666666666667,49.54,40.821666666666665,,27.336666666666666,5
MT,Malta,2023,GE10,G45-S951_X_K,5.73,15.640357142857143,55.238333333333344,42.04222222222222,43.043333333333344,44.940333333333335,,31.293333333333337,1
MT,Malta,2023,GE10,G46,3.41,18.792857142857144,53.05433333333333,42.449444444444445,45.61333333333334,45.719,,27.48166666666667,1
MT,Malta,2023,GE10,G47,3.175,14.708928571428572,47.36933333333333,38.37611111111111,38.843333333333334,52.50933333333332,,25.998333333333335,1
MT,Malta,2023,GE10,H,7.02,17.275714285714287,54.257999999999996,43.73,41.10666666666666,42.658,,26.295,5
MT,Malta,2023,GE10,I,2.4450000000000003,17.354999999999997,41.581,35.38222222222222,38.446666666666665,61.325999999999986,,24.205,1
MT,Malta,2023,GE10,I55,2.62,21.611785714285713,60.54466666666667,54.178888888888885,57.86333333333334,93.98333333333333,,34.15333333333333,1
MT,Malta,2023,GE10,ICT,21.235,15.002500000000001,79.78,58.28777777777777,56.00666666666667,36.090333333333334,,50.02,2
MT,Malta,2023,GE10,J,20.64,12.80892857142857,78.99433333333333,59.76055555555556,55.35,35.760666666666665,,49.071666666666665,2
MT,Malta,2023,GE10,J58-J60,14.34,3.313214285714286,66.02199999999999,59.08111111111111,50.73666666666667,31.56066666666667,,33.32,2
MT,Malta,2023,GE10,J62_J63,19.89,14.335714285714285,80.58400000000002,60.097777777777786,55.803333333333335,35.349333333333334,,51.1,2
MT,Malta,2023,GE10,L,0.0,15.733571428571429,54.254,39.04888888888889,41.19,40.23133333333333,,28.211666666666666,5
MT,Malta,2023,GE10,L68,0.0,15.733571428571429,54.254,39.04888888888889,41.19,40.23133333333333,,28.211666666666666,5
MT,Malta,2023,GE10,L_M,6.87,13.944999999999999,64.67333333333333,42.43555555555555,46.86000000000001,32.48466666666667,,36.96333333333334,5
MT,Malta,2023,GE10,M,7.7,13.713214285714287,65.90733333333333,42.873333333333335,47.546666666666674,31.387999999999998,,37.95166666666667,5
MT,Malta,2023,GE10,M69-M71,7.07,15.965,65.31066666666666,41.154444444444444,47.29,28.791333333333334,,38.025,5
MT,Malta,2023,GE10,M73-M75,8.62,8.179642857142857,66.84533333333334,47.044444444444444,47.51,38.00933333333334,,37.25666666666667,2
MT,Malta,2023,GE10,N,3.61,15.211785714285712,53.97633333333333,42.48722222222222,38.056666666666665,37.35633333333333,,28.856666666666666,5
MT,Malta,2023,GE10,N77-N82_X_N79,4.09,15.988214285714287,52.76166666666667,39.64944444444445,36.166666666666664,36.13666666666666,,28.931666666666665,5
MT,Malta,2023,GE10,N79,0.0,8.080357142857142,62.992,63.24111111111111,52.580000000000005,47.355999999999995,,25.878333333333334,1
MT,Malta,2024,GE10,C,5.615,18.753214285714286,,,37.95666666666667,36.37266666666667,34.595,20.023333333333333,4
MT,Malta,2024,GE10,C-F,3.85,18.251785714285713,,,34.11333333333334,32.699,28.803000000000004,21.438333333333333,5
MT,Malta,2024,GE10,C10-C12,3.31,14.812857142857142,,,36.74333333333333,44.138,36.07000000000001,0.0,4
MT,Malta,2024,GE10,C10-C18,5.74,17.16107142857143,,,40.67333333333333,46.924,30.833000000000006,0.0,0
MT,Malta,2024,GE10,C10-S951_X_K,6.765000000000001,17.27142857142857,,,43.28,43.08366666666667,34.92,13.810000000000002,4
MT,Malta,2024,GE10,C16-C18,11.27,18.57357142857143,,,43.653333333333336,50.61066666666666,32.3,0.0,4
MT,Malta,2024,GE10,C19-C23,6.0,18.759285714285713,,,32.080000000000005,26.338,27.036,4.705,0
